Items Report
"Jan 18, 2024 12:00 AM - Jan 18, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:20 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,$567.20
Net Sales,$566.12
COGS,$0.00
Gross Profit,$566.12
Gross Profit Margin,100%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$123.10,$122.67,26,0," "," ",-,-$0.43,$0.00,21.67%,$4.72,$0.00,$122.67
,," "," "," "," ",Oat - Avoine,8,$4.00," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,16,$0.00," "," "," "," "," "," "
,," "," "," "," ",Skim Milk - Lait écrémé,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,6,$5.40," "," "," "," "," "," "
,," "," "," "," ",Maison,17,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,3,$0.90," "," "," "," "," "," "
,," "," "," "," ",Dine In,18,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Vanilla Sirop,1,$0.50," "," "," "," "," "," "
,Cappuccino,$47.10,$47.10,10,0," "," ",-,$0.00,$0.00,8.32%,$4.71,$0.00,$47.10
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,4,$3.60," "," "," "," "," "," "
,," "," "," "," ",Maison,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$44.00,$43.35,8,0," "," ",-,-$0.65,$0.00,7.66%,$5.42,$0.00,$43.35
,," "," "," "," ",Litchi,2,$10.00," "," "," "," "," "," "
,," "," "," "," ",September Geisha Gomez,4,$26.00," "," "," "," "," "," "
,," "," "," "," ",Zab Mexico,2,$8.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Flat White,$25.20,$25.20,6,0," "," ",-,$0.00,$0.00,4.45%,$4.20,$0.00,$25.20
,," "," "," "," ",Regular milk - Lait régulier,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,1,$0.90," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,1,$0.30," "," "," "," "," "," "
,," "," "," "," ",Dine In,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
,Cortado,$21.05,$21.05,5,0," "," ",-,$0.00,$0.00,3.72%,$4.21,$0.00,$21.05
,," "," "," "," ",Regular milk - Lait régulier,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Onyx,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Americano,$18.15,$18.15,5,0," "," ",-,$0.00,$0.00,3.21%,$3.63,$0.00,$18.15
,," "," "," "," ",Onyx,1,$0.90," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
