Items Report
"Mar 12, 2024 12:00 AM - Mar 12, 2024 11:59 PM"
"Requested on: Dec 11, 2024 1:28 PM"
Filters: Item Type = Revenue Items

Categories: All
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."

Gross Sales,$441.55
Net Sales,$440.42
COGS,$0.00
Gross Profit,$440.42
Gross Profit Margin,100%

Category Name,Name,Gross Sales,Net Sales,Sold,Refunded,Modifier Name,Modifier Sold,Modifier Amount,Discounts,Refunds,% Net Sales,Avg Item Size,COGS,Gross Profit
Coffee Hot - Café Chaud
,Latte,$60.60,$59.95,13,0," "," ",-,-$0.65,$0.00,13.61%,$4.61,$0.00,$59.95
,," "," "," "," ",Oat - Avoine,3,$1.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,9,$0.00," "," "," "," "," "," "
,," "," "," "," ",Peru Sept,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Maison,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Decaf,3,$0.90," "," "," "," "," "," "
,," "," "," "," ",Dine In,8,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,5,$0.00," "," "," "," "," "," "
,Cappuccino,$54.30,$53.82,11,0," "," ",-,-$0.48,$0.00,12.22%,$4.89,$0.00,$53.82
,," "," "," "," ",Oat - Avoine,5,$2.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Peru Sept,5,$4.50," "," "," "," "," "," "
,," "," "," "," ",Maison,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,5,$0.00," "," "," "," "," "," "
,Americano,$19.15,$19.15,5,0," "," ",-,$0.00,$0.00,4.35%,$3.83,$0.00,$19.15
,," "," "," "," ",Peru Sept,1,$0.90," "," "," "," "," "," "
,," "," "," "," ",Maison,4,$0.00," "," "," "," "," "," "
,," "," "," "," ",Avoine,2,$1.00," "," "," "," "," "," "
,," "," "," "," ",Sans lait,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,4,$0.00," "," "," "," "," "," "
,Cortado,$16.80,$16.80,4,0," "," ",-,$0.00,$0.00,3.81%,$4.20,$0.00,$16.80
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Peru Sept,1,$0.90," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,Espresso,$15.00,$15.00,4,0," "," ",-,$0.00,$0.00,3.41%,$3.75,$0.00,$15.00
,," "," "," "," ",Peru Sept,2,$1.80," "," "," "," "," "," "
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,4,$0.00," "," "," "," "," "," "
,Pour-over Filtre,$14.10,$14.10,3,0," "," ",-,$0.00,$0.00,3.20%,$4.70,$0.00,$14.10
,," "," "," "," ",Litchi,2,$10.00," "," "," "," "," "," "
,," "," "," "," ",Subtext Kenya,1,$4.10," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,2,$0.00," "," "," "," "," "," "
,Flat White,$13.00,$13.00,3,0," "," ",-,$0.00,$0.00,2.95%,$4.33,$0.00,$13.00
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Almond - Amande,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Regular milk - Lait régulier,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,3,$0.00," "," "," "," "," "," "
,Long Black,$6.80,$6.80,2,0," "," ",-,$0.00,$0.00,1.54%,$3.40,$0.00,$6.80
,," "," "," "," ",Maison,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Mocha,$5.50,$5.50,1,0," "," ",-,$0.00,$0.00,1.25%,$5.50,$0.00,$5.50
,," "," "," "," ",Oat - Avoine,1,$0.50," "," "," "," "," "," "
,," "," "," "," ",Maison,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
Total (Coffee Hot - Café Chaud),,$205.25,$204.12,46,0,-,129,$32.40,-$1.13,$0.00,46.35%,$4.44,$0.00,$204.12

Uncategorized
,September Peru,$26.00,$26.00,1,0," "," ",-,$0.00,$0.00,5.90%,$26.00,$0.00,$26.00
,Matcha Biscuit,$23.75,$23.75,5,0," "," ",-,$0.00,$0.00,5.39%,$4.75,$0.00,$23.75
,Dejeuner Sandwich,$17.00,$17.00,2,0," "," ",-,$0.00,$0.00,3.86%,$8.50,$0.00,$17.00
,Kayana,$14.00,$14.00,1,0," "," ",-,$0.00,$0.00,3.18%,$14.00,$0.00,$14.00
,Brioche Caux Noir,$12.75,$12.75,3,0," "," ",-,$0.00,$0.00,2.89%,$4.25,$0.00,$12.75
,Oreo Brioche,$9.50,$9.50,2,0," "," ",-,$0.00,$0.00,2.16%,$4.75,$0.00,$9.50
,Gateau Noisette,$7.00,$7.00,2,0," "," ",-,$0.00,$0.00,1.59%,$3.50,$0.00,$7.00
,Gâteau au citron,$3.30,$3.30,1,0," "," ",-,$0.00,$0.00,0.75%,$3.30,$0.00,$3.30
Total (Uncategorized),,$113.30,$113.30,17,0,-," ",$0.00,$0.00,$0.00,25.73%,$6.66,$0.00,$113.30

Sans Café - Without Coffee
,Thé de montagne,$21.00,$21.00,6,0," "," ",-,$0.00,$0.00,4.77%,$3.50,$0.00,$21.00
,," "," "," "," ",Sans sucre,6,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,6,$0.00," "," "," "," "," "," "
,Chai Latte,$10.20,$10.20,2,0," "," ",-,$0.00,$0.00,2.32%,$5.10,$0.00,$10.20
,," "," "," "," ",Only Oat - Avoine seulement,1,$0.20," "," "," "," "," "," "
,," "," "," "," ",Only Almond - Amande seulement,1,$0.20," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",1/2 sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,Hot Chocolate - Chocolat Chaud,$9.10,$9.10,2,0," "," ",-,$0.00,$0.00,2.07%,$4.55,$0.00,$9.10
,," "," "," "," ",Regular milk - Lait régulier,2,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,2,$0.00," "," "," "," "," "," "
,Matcha Latte,$4.90,$4.90,1,0," "," ",-,$0.00,$0.00,1.11%,$4.90,$0.00,$4.90
,," "," "," "," ",Only Regular Milk - Lait regulier seulement,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Hot - Chaud,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Sans sucre,1,$0.00," "," "," "," "," "," "
,," "," "," "," ",Dine In,1,$0.00," "," "," "," "," "," "
,Earl Grey,$4.10,$4.10,1,0," "," ",-,$0.00,$0.00,0.93%,$4.10,$0.00,$4.10
Total (Sans Café - Without Coffee),,$49.30,$49.30,12,0,-,28,$0.40,$0.00,$0.00,11.19%,$4.11,$0.00,$49.30

Desserts
,Brioche Cannele,$25.50,$25.50,6,0," "," ",-,$0.00,$0.00,5.79%,$4.25,$0.00,$25.50
,," "," "," "," ",Dine In,5,$0.00," "," "," "," "," "," "
,," "," "," "," ",Take Out,1,$0.00," "," "," "," "," "," "
,Muffin,$13.00,$13.00,4,0," "," ",-,$0.00,$0.00,2.95%,$3.25,$0.00,$13.00
,Biscuit,$8.50,$8.50,2,0," "," ",-,$0.00,$0.00,1.93%,$4.25,$0.00,$8.50
Total (Desserts),,$47.00,$47.00,12,0,-,6,$0.00,$0.00,$0.00,10.67%,$3.92,$0.00,$47.00

Coffee Cold - Café Froid
,Freddo Cappuccino,$13.20,$13.20,3,0," "," ",-,$0.00,$0.00,3.00%,$4.40,$0.00,$13.20
,," "," "," "," ",Maison,3,$0.00," "," "," "," "," "," "
,," "," "," "," ",1/2 sucre,3,$0.00," "," "," "," "," "," "
